nbreheures1904;date utc;heure utc;date locale;heure locale;tsl;t;err t;td;err td;hr;err hr;vv;err vv;vd;err vd;psta;err psta;rf1e;err rf1e
h utc;date utc;heure loc;date loc;heure;HAE/HNE;C;Err;C;Err;0-100;Err;km/h;Err;0-360;Err;hPa;Err;kJ/m2/h;Err
1005192;02/09/2018;0;01/09/2018;20;HAE;21.9;0;14.9;0;64.0;0;0.0;0;0;0;1000;0;7.10543e-15;5.k=1.JONQUIERE
1005193;02/09/2018;1;01/09/2018;21;HAE;21.4;0;15.4;0;69.0;0;4.0;0;100;0;1000;0;0;8
1005194;02/09/2018;2;01/09/2018;22;HAE;19.9;0;15.4;0;75.0;0;0.0;0;0;0;1000;0;0;8
1005195;02/09/2018;3;01/09/2018;23;HAE;19.8;0;15.8;0;78.0;0;0.0;0;0;0;1000;0;0;8
1005196;02/09/2018;4;02/09/2018;0;HAE;18.4;0;15.8;0;85.0;0;8.0;0;180;0;1000;0;0;8
1005197;02/09/2018;5;02/09/2018;1;HAE;22.1;0;17.0;0;73.0;0;11.0;0;180;0;999;0;0;8
1005198;02/09/2018;6;02/09/2018;2;HAE;19.9;0;17.0;0;83.0;0;5.0;0;140;0;999;0;0;8
1005199;02/09/2018;7;02/09/2018;3;HAE;19.4;0;18.4;0;94.0;0;5.0;0;220;0;999;0;0;8
1005200;02/09/2018;8;02/09/2018;4;HAE;18.3;0;16.3;0;88.0;0;9.0;0;60;0;999;0;0;8
1005201;02/09/2018;9;02/09/2018;5;HAE;17.3;0;15.4;0;89.0;0;8.0;0;90;0;999;0;0;8
1005202;02/09/2018;10;02/09/2018;6;HAE;17.5;0;15.5;0;88.0;0;5.0;0;60;0;999;0;0;8
1005203;02/09/2018;11;02/09/2018;7;HAE;17.4;0;15.7;0;90.0;0;4.0;0;120;0;1000;0;0;5.k=1.JONQUIERE
1005204;02/09/2018;12;02/09/2018;8;HAE;17.6;0;15.9;0;90.0;0;4.0;0;190;0;1000;0;52.9231;5.k=1.JONQUIERE
1005205;02/09/2018;13;02/09/2018;9;HAE;20.0;0;17.6;0;86.0;0;8.0;0;160;0;1001;0;280.846;5.k=1.JONQUIERE
1005206;02/09/2018;14;02/09/2018;10;HAE;20.1;0;17.2;0;84.0;0;5.0;0;150;0;1000;0;631.769;5.k=1.JONQUIERE
1005207;02/09/2018;15;02/09/2018;11;HAE;20.4;0;17.4;0;83.0;0;5.0;0;90;0;1000;0;684.692;5.k=1.JONQUIERE
1005208;02/09/2018;16;02/09/2018;12;HAE;21.4;0;18.1;0;82.0;0;4.0;0;60;0;1000;0;832.615;5.k=1.JONQUIERE
1005209;02/09/2018;17;02/09/2018;13;HAE;22.3;0;18.2;0;77.0;0;4.0;0;110;0;1000;0;1043.54;5.k=1.JONQUIERE
1005210;02/09/2018;18;02/09/2018;14;HAE;23.2;0;18.0;0;73.0;0;4.0;0;80;0;1000;0;1396.46;5.k=1.JONQUIERE
1005211;02/09/2018;19;02/09/2018;15;HAE;24.2;0;17.9;0;68.0;0;0.0;0;0;0;999;0;1637.38;5.k=1.JONQUIERE
1005212;02/09/2018;20;02/09/2018;16;HAE;24.7;0;17.4;0;64.0;0;5.0;0;110;0;999;0;1277.31;5.k=1.JONQUIERE
1005213;02/09/2018;21;02/09/2018;17;HAE;25.1;0;17.4;0;62.0;0;5.0;0;100;0;999;0;1623.23;5.k=1.JONQUIERE
1005214;02/09/2018;22;02/09/2018;18;HAE;24.0;0;17.9;0;69.0;0;4.0;0;40;0;999;0;915.154;5.k=1.JONQUIERE
1005215;02/09/2018;23;02/09/2018;19;HAE;23.6;0;18.6;0;74.0;0;4.0;0;60;0;999;0;97.0769;5.k=1.JONQUIERE
1005216;03/09/2018;0;02/09/2018;20;HAE;22.4;0;18.3;0;77.0;0;0.0;0;0;0;999;0;0;5.k=1.JONQUIERE
1005217;03/09/2018;1;02/09/2018;21;HAE;20.5;0;18.6;0;89.0;0;5.0;0;180;0;999;0;0;8
1005218;03/09/2018;2;02/09/2018;22;HAE;20.2;0;18.3;0;89.0;0;5.0;0;170;0;999;0;0;8
1005219;03/09/2018;3;02/09/2018;23;HAE;19.5;0;18.0;0;91.0;0;5.0;0;180;0;999;0;0;8
1005220;03/09/2018;4;03/09/2018;0;HAE;20.2;0;17.3;0;84.0;0;5.0;0;90;0;999;0;0;8
1005221;03/09/2018;5;03/09/2018;1;HAE;19.0;0;17.8;0;93.0;0;8.0;0;50;0;999;0;0;8
1005222;03/09/2018;6;03/09/2018;2;HAE;18.9;0;17.4;0;91.0;0;4.0;0;70;0;999;0;0;8
1005223;03/09/2018;7;03/09/2018;3;HAE;18.1;0;17.0;0;93.0;0;11.0;0;80;0;998;0;0;8
1005224;03/09/2018;8;03/09/2018;4;HAE;17.9;0;17.0;0;94.0;0;4.0;0;90;0;998;0;0;8
1005225;03/09/2018;9;03/09/2018;5;HAE;17.9;0;17.1;0;95.0;0;4.0;0;150;0;998;0;0;8
1005226;03/09/2018;10;03/09/2018;6;HAE;17.9;0;17.1;0;95.0;0;4.0;0;80;0;998;0;0;8
1005227;03/09/2018;11;03/09/2018;7;HAE;17.8;0;16.7;0;93.0;0;5.0;0;90;0;998;0;0;5.k=1.JONQUIERE
1005228;03/09/2018;12;03/09/2018;8;HAE;18.7;0;17.2;0;91.0;0;4.0;0;110;0;998;0;148.462;5.k=1.JONQUIERE
1005229;03/09/2018;13;03/09/2018;9;HAE;20.8;0;17.7;0;82.0;0;8.0;0;110;0;998;0;557.923;5.k=1.JONQUIERE
1005230;03/09/2018;14;03/09/2018;10;HAE;21.9;0;18.7;0;82.0;0;9.0;0;80;0;998;0;524.385;5.k=1.JONQUIERE
1005231;03/09/2018;15;03/09/2018;11;HAE;21.6;0;18.7;0;83.0;0;5.0;0;80;0;997;0;822.846;5.k=1.JONQUIERE
1005232;03/09/2018;16;03/09/2018;12;HAE;25.2;0;19.0;0;68.0;0;11.0;0;210;0;997;0;1289.31;5.k=1.JONQUIERE
1005233;03/09/2018;17;03/09/2018;13;HAE;26.0;0;19.1;0;66.0;0;13.0;0;230;0;996;0;860.769;5.k=1.JONQUIERE
1005234;03/09/2018;18;03/09/2018;14;HAE;26.0;0;19.1;0;66.0;0;15.0;0;240;0;996;0;1012.23;5.k=1.JONQUIERE
1005235;03/09/2018;19;03/09/2018;15;HAE;25.6;0;19.2;0;68.0;0;13.0;0;250;0;996;0;792.692;5.k=1.JONQUIERE
1005236;03/09/2018;20;03/09/2018;16;HAE;26.3;0;19.7;0;67.0;0;22.0;0;230;0;996;0;1112.15;5.k=1.JONQUIERE
1005237;03/09/2018;21;03/09/2018;17;HAE;26.4;0;20.0;0;68.0;0;22.0;0;230;0;995;0;968.615;5.k=1.JONQUIERE
1005238;03/09/2018;22;03/09/2018;18;HAE;26.0;0;19.9;0;69.0;0;15.0;0;230;0;996;0;497.077;5.k=1.JONQUIERE
1005239;03/09/2018;23;03/09/2018;19;HAE;25.1;0;19.9;0;73.0;0;15.0;0;230;0;996;0;264.538;5.k=1.JONQUIERE
1005240;04/09/2018;0;03/09/2018;20;HAE;23.8;0;19.6;0;77.0;0;15.0;0;250;0;996;0;0;5.k=1.JONQUIERE
1005241;04/09/2018;1;03/09/2018;21;HAE;22.1;0;16.3;0;70.0;0;24.0;0;290;0;998;0;0;8
1005242;04/09/2018;2;03/09/2018;22;HAE;20.1;0;16.3;0;79.0;0;18.0;0;260;0;1000;0;0;8
1005243;04/09/2018;3;03/09/2018;23;HAE;19.2;0;16.0;0;82.0;0;15.0;0;270;0;1001;0;0;8
1005244;04/09/2018;4;04/09/2018;0;HAE;17.8;0;15.3;0;85.0;0;11.0;0;260;0;1002;0;0;8
1005245;04/09/2018;5;04/09/2018;1;HAE;16.5;0;15.2;0;92.0;0;11.0;0;240;0;1003;0;0;8
1005246;04/09/2018;6;04/09/2018;2;HAE;15.4;0;14.4;0;94.0;0;8.0;0;230;0;1003;0;0;8
1005247;04/09/2018;7;04/09/2018;3;HAE;15.5;0;14.5;0;94.0;0;9.0;0;230;0;1003;0;0;8
1005248;04/09/2018;8;04/09/2018;4;HAE;14.7;0;13.6;0;93.0;0;8.0;0;270;0;1003;0;0;8
1005249;04/09/2018;9;04/09/2018;5;HAE;14.3;0;13.3;0;94.0;0;4.0;0;270;0;1004;0;0;8
1005250;04/09/2018;10;04/09/2018;6;HAE;13.4;0;12.7;0;96.0;0;0.0;0;0;0;1004;0;0;8
1005251;04/09/2018;11;04/09/2018;7;HAE;12.0;0;11.0;0;93.0;0;8.0;0;230;0;1005;0;0;5.k=1.JONQUIERE
1005252;04/09/2018;12;04/09/2018;8;HAE;15.7;0;13.4;0;86.0;0;11.0;0;250;0;1005;0;497.346;5.k=1.JONQUIERE
1005253;04/09/2018;13;04/09/2018;9;HAE;17.0;0;13.6;0;80.0;0;21.0;0;270;0;1006;0;994.692;5.k=1.JONQUIERE
1005254;04/09/2018;14;04/09/2018;10;HAE;18.3;0;11.1;0;63.0;0;18.0;0;260;0;1006;0;1492.04;5.k=1.JONQUIERE
1005255;04/09/2018;15;04/09/2018;11;HAE;20.6;0;9.9;0;50.0;0;18.0;0;280;0;1006;0;1989.38;5.k=1.JONQUIERE
1005256;04/09/2018;16;04/09/2018;12;HAE;21.7;0;7.2;0;39.0;0;22.0;0;270;0;1006;0;2551.23;5.k=1.JONQUIERE
1005257;04/09/2018;17;04/09/2018;13;HAE;22.3;0;6.6;0;36.0;0;18.0;0;270;0;1005;0;2705.08;5.k=1.JONQUIERE
1005258;04/09/2018;18;04/09/2018;14;HAE;23.0;0;4.6;0;30.0;0;22.0;0;260;0;1005;0;2678.92;5.k=1.JONQUIERE
1005259;04/09/2018;19;04/09/2018;15;HAE;23.6;0;4.8;0;29.0;0;21.0;0;280;0;1005;0;2401.77;5.k=1.JONQUIERE
1005260;04/09/2018;20;04/09/2018;16;HAE;23.9;0;6.3;0;32.0;0;21.0;0;270;0;1004;0;2046.62;5.k=1.JONQUIERE
1005261;04/09/2018;21;04/09/2018;17;HAE;23.4;0;8.0;0;37.0;0;17.0;0;290;0;1004;0;1398.46;5.k=1.JONQUIERE
1005262;04/09/2018;22;04/09/2018;18;HAE;21.8;0;7.6;0;40.0;0;11.0;0;280;0;1004;0;483.308;5.k=1.JONQUIERE
1005263;04/09/2018;23;04/09/2018;19;HAE;20.6;0;9.3;0;48.0;0;8.0;0;230;0;1004;0;250.154;5.k=1.JONQUIERE
1005264;05/09/2018;0;04/09/2018;20;HAE;18.2;0;10.8;0;62.0;0;8.0;0;230;0;1004;0;0;5.k=1.JONQUIERE
1005265;05/09/2018;1;04/09/2018;21;HAE;15.3;0;10.1;0;71.0;0;11.0;0;210;0;1004;0;0;8
1005266;05/09/2018;2;04/09/2018;22;HAE;15.6;0;10.6;0;72.0;0;11.0;0;210;0;1004;0;0;8
1005267;05/09/2018;3;04/09/2018;23;HAE;16.1;0;10.4;0;69.0;0;5.0;0;230;0;1004;0;0;8
1005268;05/09/2018;4;05/09/2018;0;HAE;14.8;0;11.2;0;79.0;0;5.0;0;50;0;1004;0;0;8
1005269;05/09/2018;5;05/09/2018;1;HAE;13.3;0;10.9;0;85.0;0;4.0;0;90;0;1004;0;0;8
1005270;05/09/2018;6;05/09/2018;2;HAE;13.8;0;10.3;0;79.0;0;9.0;0;80;0;1004;0;0;8
1005271;05/09/2018;7;05/09/2018;3;HAE;13.5;0;11.6;0;88.0;0;9.0;0;80;0;1003;0;0;8
1005272;05/09/2018;8;05/09/2018;4;HAE;13.7;0;12.4;0;92.0;0;5.0;0;100;0;1003;0;0;8
1005273;05/09/2018;9;05/09/2018;5;HAE;13.6;0;11.6;0;87.0;0;5.0;0;90;0;1003;0;0;8
1005274;05/09/2018;10;05/09/2018;6;HAE;13.5;0;11.8;0;89.0;0;11.0;0;70;0;1003;0;0;8
1005275;05/09/2018;11;05/09/2018;7;HAE;13.5;0;12.8;0;96.0;0;8.0;0;110;0;1003;0;0;5.k=1.JONQUIERE
1005276;05/09/2018;12;05/09/2018;8;HAE;13.5;0;12.8;0;96.0;0;15.0;0;90;0;1003;0;50.1923;5.k=1.JONQUIERE
1005277;05/09/2018;13;05/09/2018;9;HAE;13.8;0;12.6;0;93.0;0;13.0;0;90;0;1002;0;94.3846;5.k=1.JONQUIERE
1005278;05/09/2018;14;05/09/2018;10;HAE;14.4;0;13.3;0;93.0;0;13.0;0;80;0;1000;0;199.577;5.k=1.JONQUIERE
1005279;05/09/2018;15;05/09/2018;11;HAE;15.4;0;14.3;0;93.0;0;21.0;0;80;0;999;0;214.769;5.k=1.JONQUIERE
1005280;05/09/2018;16;05/09/2018;12;HAE;15.5;0;12.7;0;83.0;0;21.0;0;70;0;999;0;370.962;5.k=1.JONQUIERE
1005281;05/09/2018;17;05/09/2018;13;HAE;16.9;0;12.8;0;77.0;0;15.0;0;70;0;998;0;632.154;5.k=1.JONQUIERE
1005282;05/09/2018;18;05/09/2018;14;HAE;18.0;0;12.6;0;71.0;0;11.0;0;80;0;998;0;1201.35;5.k=1.JONQUIERE
1005283;05/09/2018;19;05/09/2018;15;HAE;18.8;0;13.0;0;69.0;0;13.0;0;70;0;997;0;1007.54;5.k=1.JONQUIERE
1005284;05/09/2018;20;05/09/2018;16;HAE;19.3;0;13.2;0;68.0;0;9.0;0;80;0;996;0;664.731;5.k=1.JONQUIERE
1005285;05/09/2018;21;05/09/2018;17;HAE;19.1;0;14.2;0;73.0;0;17.0;0;80;0;995;0;179.923;5.k=1.JONQUIERE
1005286;05/09/2018;22;05/09/2018;18;HAE;17.8;0;15.1;0;84.0;0;13.0;0;70;0;994;0;142.115;5.k=1.JONQUIERE
1005287;05/09/2018;23;05/09/2018;19;HAE;16.6;0;14.7;0;88.0;0;13.0;0;80;0;993;0;51.3077;5.k=1.JONQUIERE
1005288;06/09/2018;0;05/09/2018;20;HAE;17.6;0;16.1;0;91.0;0;9.0;0;80;0;993;0;0;5.k=1.JONQUIERE
1005289;06/09/2018;1;05/09/2018;21;HAE;21.5;0;19.9;0;91.0;0;15.0;0;190;0;992;0;0;8
1005290;06/09/2018;2;05/09/2018;22;HAE;21.5;0;20.1;0;91.0;0;18.0;0;160;0;990;0;0;8
1005291;06/09/2018;3;05/09/2018;23;HAE;21.6;0;19.9;0;90.0;0;13.0;0;130;0;988;0;0;8
1005292;06/09/2018;4;06/09/2018;0;HAE;24.6;0;20.9;0;80.0;0;15.0;0;190;0;986;0;0;8
1005293;06/09/2018;5;06/09/2018;1;HAE;20.6;0;19.6;0;94.0;0;44.0;0;240;0;987;0;0;8
1005294;06/09/2018;6;06/09/2018;2;HAE;19.2;0;18.0;0;93.0;0;28.0;0;270;0;990;0;0;8
1005295;06/09/2018;7;06/09/2018;3;HAE;18.7;0;18.0;0;95.0;0;30.0;0;270;0;993;0;0;8
1005296;06/09/2018;8;06/09/2018;4;HAE;18.5;0;17.0;0;91.0;0;39.0;0;270;0;994;0;0;8
1005297;06/09/2018;9;06/09/2018;5;HAE;16.5;0;13.6;0;83.0;0;37.0;0;260;0;996;0;0;8
1005298;06/09/2018;10;06/09/2018;6;HAE;15.2;0;11.8;0;80.0;0;31.0;0;270;0;997;0;0;8
1005299;06/09/2018;11;06/09/2018;7;HAE;13.8;0;10.5;0;80.0;0;24.0;0;260;0;999;0;0;5.k=1.JONQUIERE
1005300;06/09/2018;12;06/09/2018;8;HAE;13.4;0;9.9;0;79.0;0;22.0;0;270;0;1000;0;276.154;5.k=1.JONQUIERE
1005301;06/09/2018;13;06/09/2018;9;HAE;14.2;0;9.4;0;73.0;0;28.0;0;280;0;1000;0;1033.31;5.k=1.JONQUIERE
1005302;06/09/2018;14;06/09/2018;10;HAE;14.6;0;8.7;0;68.0;0;24.0;0;270;0;1001;0;1130.46;5.k=1.JONQUIERE
1005303;06/09/2018;15;06/09/2018;11;HAE;16.4;0;8.6;0;60.0;0;28.0;0;260;0;1002;0;1308.62;5.k=1.JONQUIERE
1005304;06/09/2018;16;06/09/2018;12;HAE;16.2;0;7.9;0;58.0;0;21.0;0;290;0;1002;0;1876.77;5.k=1.JONQUIERE
1005305;06/09/2018;17;06/09/2018;13;HAE;17.1;0;6.6;0;50.0;0;30.0;0;300;0;1002;0;1840.92;5.k=1.JONQUIERE
1005306;06/09/2018;18;06/09/2018;14;HAE;18.1;0;8.2;0;52.0;0;22.0;0;280;0;1002;0;2251.08;5.k=1.JONQUIERE
1005307;06/09/2018;19;06/09/2018;15;HAE;18.2;0;7.9;0;51.0;0;21.0;0;270;0;1001;0;2008.23;5.k=1.JONQUIERE
1005308;06/09/2018;20;06/09/2018;16;HAE;18.4;0;6.3;0;45.0;0;28.0;0;270;0;1001;0;1772.38;5.k=1.JONQUIERE
1005309;06/09/2018;21;06/09/2018;17;HAE;19.0;0;5.5;0;41.0;0;30.0;0;280;0;1001;0;1584.54;5.k=1.JONQUIERE
1005310;06/09/2018;22;06/09/2018;18;HAE;19.1;0;5.4;0;40.0;0;17.0;0;290;0;1001;0;898.692;5.k=1.JONQUIERE
1005311;06/09/2018;23;06/09/2018;19;HAE;17.0;0;5.8;0;48.0;0;9.0;0;270;0;1002;0;299.846;5.k=1.JONQUIERE
1005312;07/09/2018;0;06/09/2018;20;HAE;14.1;0;7.3;0;63.0;0;8.0;0;250;0;1002;0;7.10543e-15;5.k=1.JONQUIERE
1005313;07/09/2018;1;06/09/2018;21;HAE;11.8;0;7.5;0;75.0;0;8.0;0;240;0;1003;0;0;8
1005314;07/09/2018;2;06/09/2018;22;HAE;10.2;0;7.6;0;84.0;0;4.0;0;210;0;1003;0;0;8
1005315;07/09/2018;3;06/09/2018;23;HAE;9.9;0;5.4;0;73.0;0;8.0;0;220;0;1004;0;0;8
1005316;07/09/2018;4;07/09/2018;0;HAE;10.1;0;6.9;0;80.0;0;9.0;0;230;0;1004;0;0;8
1005317;07/09/2018;5;07/09/2018;1;HAE;10.2;0;6.8;0;79.0;0;9.0;0;240;0;1004;0;0;8
1005318;07/09/2018;6;07/09/2018;2;HAE;10.0;0;7.0;0;81.0;0;8.0;0;240;0;1004;0;0;8
1005319;07/09/2018;7;07/09/2018;3;HAE;9.1;0;6.8;0;85.0;0;8.0;0;240;0;1004;0;0;8
1005320;07/09/2018;8;07/09/2018;4;HAE;7.5;0;5.7;0;88.0;0;5.0;0;230;0;1004;0;0;8
1005321;07/09/2018;9;07/09/2018;5;HAE;7.2;0;5.6;0;90.0;0;0.0;0;0;0;1004;0;0;8
1005322;07/09/2018;10;07/09/2018;6;HAE;5.5;0;4.0;0;90.0;0;0.0;0;0;0;1004;0;0;8
1005323;07/09/2018;11;07/09/2018;7;HAE;5.4;0;3.9;0;90.0;0;0.0;0;0;0;1004;0;0;5.k=1.JONQUIERE
1005324;07/09/2018;12;07/09/2018;8;HAE;9.6;0;5.4;0;75.0;0;4.0;0;110;0;1004;0;521.769;5.k=1.JONQUIERE
1005325;07/09/2018;13;07/09/2018;9;HAE;11.5;0;6.5;0;72.0;0;0.0;0;0;0;1004;0;1192.54;5.k=1.JONQUIERE
1005326;07/09/2018;14;07/09/2018;10;HAE;14.7;0;7.1;0;60.0;0;4.0;0;80;0;1003;0;1756.31;5.k=1.JONQUIERE
1005327;07/09/2018;15;07/09/2018;11;HAE;17.9;0;4.6;0;41.0;0;17.0;0;260;0;1002;0;2221.08;5.k=1.JONQUIERE
1005328;07/09/2018;16;07/09/2018;12;HAE;18.5;0;4.2;0;39.0;0;18.0;0;210;0;1001;0;2563.85;5.k=1.JONQUIERE
1005329;07/09/2018;17;07/09/2018;13;HAE;19.7;0;3.6;0;35.0;0;22.0;0;250;0;1000;0;2682.62;5.k=1.JONQUIERE
1005330;07/09/2018;18;07/09/2018;14;HAE;19.8;0;4.1;0;35.0;0;24.0;0;250;0;1000;0;2505.38;5.k=1.JONQUIERE
1005331;07/09/2018;19;07/09/2018;15;HAE;19.9;0;4.2;0;36.0;0;30.0;0;250;0;999;0;2095.15;5.k=1.JONQUIERE
1005332;07/09/2018;20;07/09/2018;16;HAE;20.7;0;5.45;4.lineaire;62.0;0;26.0;0;240;0;999;0;1838.92;5.k=1.JONQUIERE
1005333;07/09/2018;21;07/09/2018;17;HAE;19.2;0;6.7;0;44.0;0;18.0;0;250;0;998;0;596.692;5.k=1.JONQUIERE
1005334;07/09/2018;22;07/09/2018;18;HAE;17.1;0;8.4;0;57.0;0;26.0;0;270;0;999;0;494.462;5.k=1.JONQUIERE
1005335;07/09/2018;23;07/09/2018;19;HAE;15.3;0;9.9;0;70.0;0;17.0;0;270;0;1000;0;163.231;5.k=1.JONQUIERE
1005336;08/09/2018;0;07/09/2018;20;HAE;14.9;0;6.3;0;56.0;0;22.0;0;280;0;1000;0;0;5.k=1.JONQUIERE
1005337;08/09/2018;1;07/09/2018;21;HAE;13.5;0;5.2;0;57.0;0;18.0;0;300;0;1001;0;0;8
1005338;08/09/2018;2;07/09/2018;22;HAE;11.9;0;2.9;0;54.0;0;13.0;0;270;0;1002;0;0;8
1005339;08/09/2018;3;07/09/2018;23;HAE;9.5;0;0.4;0;53.0;0;13.0;0;250;0;1002;0;0;8
1005340;08/09/2018;4;08/09/2018;0;HAE;9.3;0;2.0;0;60.0;0;17.0;0;270;0;1002;0;0;8
1005341;08/09/2018;5;08/09/2018;1;HAE;8.4;0;1.1;0;60.0;0;18.0;0;260;0;1002;0;0;8
1005342;08/09/2018;6;08/09/2018;2;HAE;8.1;0;1.3;0;62.0;0;13.0;0;270;0;1003;0;0;8
1005343;08/09/2018;7;08/09/2018;3;HAE;6.9;0;1.6;0;69.0;0;15.0;0;260;0;1003;0;0;8
1005344;08/09/2018;8;08/09/2018;4;HAE;6.4;0;2.0;0;74.0;0;13.0;0;250;0;1003;0;0;8
1005345;08/09/2018;9;08/09/2018;5;HAE;5.8;0;3.5;0;85.0;0;13.0;0;260;0;1004;0;0;8
1005346;08/09/2018;10;08/09/2018;6;HAE;7.4;0;2.5;0;71.0;0;21.0;0;300;0;1004;0;0;8
1005347;08/09/2018;11;08/09/2018;7;HAE;7.5;0;2.3;0;70.0;0;17.0;0;280;0;1005;0;0;5.k=1.JONQUIERE
1005348;08/09/2018;12;08/09/2018;8;HAE;7.4;0;2.0;0;68.0;0;22.0;0;280;0;1005;0;197.308;5.k=1.JONQUIERE
1005349;08/09/2018;13;08/09/2018;9;HAE;7.9;0;2.3;0;68.0;0;22.0;0;300;0;1005;0;464.615;5.k=1.JONQUIERE
1005350;08/09/2018;14;08/09/2018;10;HAE;9.0;0;2.4;0;63.0;0;21.0;0;310;0;1006;0;1198.92;5.k=1.JONQUIERE
1005351;08/09/2018;15;08/09/2018;11;HAE;9.7;0;2.0;0;59.0;0;17.0;0;310;0;1006;0;1538.23;5.k=1.JONQUIERE
1005352;08/09/2018;16;08/09/2018;12;HAE;10.1;0;2.5;0;59.0;0;21.0;0;290;0;1005;0;1590.54;5.k=1.JONQUIERE
1005353;08/09/2018;17;08/09/2018;13;HAE;10.9;0;2.1;0;54.0;0;18.0;0;290;0;1005;0;1469.85;5.k=1.JONQUIERE
1005354;08/09/2018;18;08/09/2018;14;HAE;11.4;0;3.0;0;56.0;0;24.0;0;250;0;1005;0;1474.15;5.k=1.JONQUIERE
1005355;08/09/2018;19;08/09/2018;15;HAE;11.8;0;3.7;0;58.0;0;13.0;0;280;0;1005;0;1816.46;5.k=1.JONQUIERE
1005356;08/09/2018;20;08/09/2018;16;HAE;12.3;0;3.9;0;56.0;0;28.0;0;260;0;1005;0;1303.77;5.k=1.JONQUIERE
1005357;08/09/2018;21;08/09/2018;17;HAE;11.9;0;4.1;0;59.0;0;30.0;0;270;0;1005;0;993.077;5.k=1.JONQUIERE
1005358;08/09/2018;22;08/09/2018;18;HAE;12.5;0;3.7;0;55.0;0;21.0;0;270;0;1005;0;807.385;5.k=1.JONQUIERE
1005359;08/09/2018;23;08/09/2018;19;HAE;10.7;0;4.5;0;65.0;0;13.0;0;260;0;1006;0;239.692;5.k=1.JONQUIERE
1005360;09/09/2018;0;08/09/2018;20;HAE;8.8;0;4.3;0;73.0;0;13.0;0;260;0;1006;0;0;5.k=1.JONQUIERE
1005361;09/09/2018;1;08/09/2018;21;HAE;8.1;0;4.0;0;75.0;0;13.0;0;270;0;1007;0;0;8
1005362;09/09/2018;2;08/09/2018;22;HAE;7.0;0;3.6;0;79.0;0;9.0;0;250;0;1007;0;0;8
1005363;09/09/2018;3;08/09/2018;23;HAE;6.1;0;2.9;0;80.0;0;11.0;0;250;0;1007;0;0;8
1005364;09/09/2018;4;09/09/2018;0;HAE;6.0;0;3.0;0;81.0;0;13.0;0;260;0;1008;0;0;8
1005365;09/09/2018;5;09/09/2018;1;HAE;5.2;0;2.6;0;83.0;0;13.0;0;250;0;1008;0;0;8
1005366;09/09/2018;6;09/09/2018;2;HAE;4.6;0;2.2;0;84.0;0;13.0;0;250;0;1008;0;0;8
1005367;09/09/2018;7;09/09/2018;3;HAE;4.6;0;2.2;0;84.0;0;11.0;0;250;0;1008;0;0;8
1005368;09/09/2018;8;09/09/2018;4;HAE;4.4;0;2.2;0;85.0;0;9.0;0;260;0;1008;0;0;8
1005369;09/09/2018;9;09/09/2018;5;HAE;3.5;0;1.9;0;89.0;0;8.0;0;250;0;1008;0;0;8
1005370;09/09/2018;10;09/09/2018;6;HAE;3.1;0;1.7;0;91.0;0;9.0;0;260;0;1009;0;0;8
1005371;09/09/2018;11;09/09/2018;7;HAE;3.2;0;1.8;0;91.0;0;8.0;0;250;0;1009;0;0;5.k=1.JONQUIERE
1005372;09/09/2018;12;09/09/2018;8;HAE;5.3;0;3.6;0;89.0;0;11.0;0;260;0;1010;0;449.083;5.k=1.JONQUIERE
1005373;09/09/2018;13;09/09/2018;9;HAE;8.3;0;5.5;0;83.0;0;13.0;0;270;0;1010;0;628.167;5.k=1.JONQUIERE
1005374;09/09/2018;14;09/09/2018;10;HAE;9.6;0;3.2;0;64.0;0;15.0;0;310;0;1011;0;1229.25;5.k=1.JONQUIERE
1005375;09/09/2018;15;09/09/2018;11;HAE;11.8;0;2.2;0;52.0;0;17.0;0;300;0;1011;0;1525.33;5.k=1.JONQUIERE
1005376;09/09/2018;16;09/09/2018;12;HAE;11.2;0;1.1;0;50.0;0;8.0;0;250;0;1010;0;1410.42;5.k=1.JONQUIERE
1005377;09/09/2018;17;09/09/2018;13;HAE;12.1;0;0.7;0;46.0;0;11.0;0;300;0;1010;0;1756.5;5.k=1.JONQUIERE
1005378;09/09/2018;18;09/09/2018;14;HAE;12.9;0;0.5;0;42.0;0;9.0;0;260;0;1010;0;2129.58;5.k=1.JONQUIERE
1005379;09/09/2018;19;09/09/2018;15;HAE;13.0;0;1.5;0;45.0;0;9.0;0;360;0;1010;0;1945.67;5.k=1.JONQUIERE
1005380;09/09/2018;20;09/09/2018;16;HAE;13.8;0;1.0;0;41.0;0;13.0;0;290;0;1009;0;1345.75;5.k=1.JONQUIERE
1005381;09/09/2018;21;09/09/2018;17;HAE;13.2;0;1.2;0;44.0;0;4.0;0;260;0;1009;0;1186.83;5.k=1.JONQUIERE
1005382;09/09/2018;22;09/09/2018;18;HAE;13.2;0;0.9;0;43.0;0;11.0;0;240;0;1009;0;637.917;5.k=1.JONQUIERE
1005383;09/09/2018;23;09/09/2018;19;HAE;11.0;0;2.4;0;56.0;0;8.0;0;250;0;1009;0;0;5.k=1.JONQUIERE
1005384;10/09/2018;0;09/09/2018;20;HAE;8.3;0;3.0;0;69.0;0;4.0;0;240;0;1010;0;0;8
1005385;10/09/2018;1;09/09/2018;21;HAE;5.6;0;3.2;0;85.0;0;8.0;0;180;0;1010;0;0;8
1005386;10/09/2018;2;09/09/2018;22;HAE;4.1;0;1.4;0;82.0;0;9.0;0;170;0;1010;0;0;8
